review_text,rating,review_date,helpful_votes,verified_purchase,sentiment_score,sentiment_label,aspects,strength_mentioned,weakness_mentioned,product_id,brand
Average product. The colour fading is a major issue. Would not buy again.,1,2025-01-13,40,True,0.0,negative,"{""design"": ""negative""}",,colour fading,P0010,Safari
Been using for 6 months now. smooth wheels still as good as day one. Very satisfied.,5,2025-12-11,3,True,1.0,positive,"{""wheels"": ""positive""}",smooth wheels,,P0010,Safari
Value for money purchase. smooth wheels is top notch. Already recommended to 3 friends.,5,2024-04-16,24,True,0.895,positive,"{""wheels"": ""positive"", ""price"": ""positive""}",smooth wheels,,P0010,Safari
Been using for 6 months now. good zippers still as good as day one. Very satisfied.,5,2025-01-04,24,True,0.919,positive,"{""zipper"": ""positive""}",good zippers,,P0010,Safari
Average experience. durable build works fine but not blown away. Expected more from Safari.,3,2025-01-21,39,True,0.567,neutral,"{""durability"": ""neutral""}",durable build,handle wobble,P0010,Safari
Returned it after first use. The colour fading made it unusable. Waste of money.,3,2025-07-21,41,True,0.566,neutral,"{""design"": ""neutral"", ""price"": ""neutral""}",,colour fading,P0010,Safari
Value for money purchase. spacious compartments is top notch. Already recommended to 3 friends.,5,2024-05-15,44,True,1.0,positive,"{""size"": ""positive"", ""price"": ""positive""}",spacious compartments,,P0010,Safari
Really happy with this Safari luggage. The durable build is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2026-03-27,26,False,1.0,positive,"{""handle"": ""positive"", ""durability"": ""positive""}",durable build,,P0010,Safari
Value for money purchase. good zippers is top notch. Already recommended to 3 friends.,5,2025-07-25,12,False,1.0,positive,"{""zipper"": ""positive"", ""price"": ""positive""}",good zippers,,P0010,Safari
Value for money purchase. durable build is top notch. Already recommended to 3 friends.,5,2024-06-24,7,True,0.926,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0010,Safari
"Delivered on time, product is solid. The spacious compartments impressed me. Would recommend to everyone.",5,2024-04-26,11,True,0.954,positive,"{""size"": ""positive""}",spacious compartments,,P0010,Safari
Excellent quality. durable build is better than expected. Highly recommend.,5,2025-06-29,27,True,0.904,positive,"{""durability"": ""positive""}",durable build,,P0010,Safari
"Delivered on time, product is solid. The smooth wheels impressed me. Would recommend to everyone.",5,2025-06-29,3,True,1.0,positive,"{""wheels"": ""positive""}",smooth wheels,,P0010,Safari
Been using for 6 months now. durable build still as good as day one. Very satisfied.,4,2026-01-27,31,True,0.775,positive,"{""durability"": ""positive""}",durable build,,P0010,Safari
Excellent quality. good zippers is better than expected. Highly recommend.,4,2024-10-02,27,True,0.72,positive,"{""zipper"": ""positive"", ""durability"": ""positive""}",good zippers,,P0010,Safari
Been using for 6 months now. good zippers still as good as day one. Very satisfied.,4,2026-01-24,4,True,0.739,positive,"{""zipper"": ""positive""}",good zippers,,P0010,Safari
Excellent quality. good zippers is better than expected. Highly recommend.,4,2024-06-22,0,True,0.884,positive,"{""zipper"": ""positive"", ""durability"": ""positive""}",good zippers,,P0010,Safari
The smooth wheels is outstanding. Packaging was good too. 5 stars.,5,2024-08-28,0,True,0.896,positive,"{""wheels"": ""positive""}",smooth wheels,,P0010,Safari
"It is okay. good zippers is fine, colour fading is a minor issue. Gets the job done.",3,2025-02-19,4,True,0.526,neutral,"{""zipper"": ""neutral"", ""design"": ""neutral""}",good zippers,colour fading,P0010,Safari
The good zippers is outstanding. Packaging was good too. 5 stars.,4,2025-06-02,25,False,0.752,positive,"{""zipper"": ""positive""}",good zippers,,P0010,Safari
Average experience. durable build works fine but not blown away. Expected more from Safari.,3,2026-01-16,29,True,0.533,neutral,"{""durability"": ""neutral""}",durable build,colour fading,P0010,Safari
Really happy with this Safari luggage. The spacious compartments is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2024-06-01,12,True,0.855,positive,"{""handle"": ""positive"", ""size"": ""positive""}",spacious compartments,,P0010,Safari
The durable build is outstanding. Packaging was good too. 5 stars.,5,2024-06-30,28,True,1.0,positive,"{""durability"": ""positive""}",durable build,,P0010,Safari
Value for money purchase. spacious compartments is top notch. Already recommended to 3 friends.,5,2026-02-03,34,True,1.0,positive,"{""size"": ""positive"", ""price"": ""positive""}",spacious compartments,,P0010,Safari
Really happy with this Safari luggage. The good zippers is excellent. Bought for a trip to Goa and it handled everything perfectly.,4,2025-04-28,2,True,0.77,positive,"{""handle"": ""positive"", ""zipper"": ""positive""}",good zippers,,P0010,Safari
"Delivered on time, product is solid. The good zippers impressed me. Would recommend to everyone.",5,2025-08-13,4,False,1.0,positive,"{""zipper"": ""positive""}",good zippers,,P0010,Safari
Really happy with this Safari luggage. The durable build is excellent. Bought for a trip to Goa and it handled everything perfectly.,4,2024-06-13,8,False,0.877,positive,"{""handle"": ""positive"", ""durability"": ""positive""}",durable build,,P0010,Safari
Excellent quality. smooth wheels is better than expected. Highly recommend.,5,2024-08-11,4,True,1.0,positive,"{""wheels"": ""positive"", ""durability"": ""positive""}",smooth wheels,,P0010,Safari
Value for money purchase. good zippers is top notch. Already recommended to 3 friends.,4,2025-09-13,27,True,0.646,positive,"{""zipper"": ""positive"", ""price"": ""positive""}",good zippers,,P0010,Safari
Value for money purchase. spacious compartments is top notch. Already recommended to 3 friends.,5,2026-02-26,8,False,1.0,positive,"{""size"": ""positive"", ""price"": ""positive""}",spacious compartments,,P0011,Safari
Disappointed with this purchase. The handle wobble started showing after just 2 trips. Expected better from Safari.,3,2026-01-16,0,False,0.477,neutral,"{""handle"": ""neutral""}",,handle wobble,P0011,Safari
"It is okay. smooth wheels is fine, colour fading is a minor issue. Gets the job done.",3,2024-04-30,8,True,0.571,neutral,"{""wheels"": ""neutral"", ""design"": ""neutral""}",smooth wheels,colour fading,P0011,Safari
Value for money purchase. good zippers is top notch. Already recommended to 3 friends.,5,2024-07-22,44,False,1.0,positive,"{""zipper"": ""positive"", ""price"": ""positive""}",good zippers,,P0011,Safari
Great product! The good zippers is exactly what I needed. My family loves it.,5,2025-06-04,22,True,1.0,positive,"{""zipper"": ""positive""}",good zippers,,P0011,Safari
Great product! The spacious compartments is exactly what I needed. My family loves it.,5,2024-10-03,32,True,0.985,positive,"{""size"": ""positive""}",spacious compartments,,P0011,Safari
Really happy with this Safari luggage. The spacious compartments is excellent. Bought for a trip to Goa and it handled everything perfectly.,4,2025-11-07,43,True,0.634,positive,"{""handle"": ""positive"", ""size"": ""positive""}",spacious compartments,,P0011,Safari
Not worth the price. handle wobble is a real problem. Customer care was unhelpful.,2,2026-02-23,3,True,0.395,negative,"{""handle"": ""negative"", ""price"": ""negative""}",,handle wobble,P0011,Safari
The good zippers is outstanding. Packaging was good too. 5 stars.,5,2024-12-30,2,False,1.0,positive,"{""zipper"": ""positive""}",good zippers,,P0011,Safari
Really happy with this Safari luggage. The spacious compartments is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2025-12-11,4,True,0.887,positive,"{""handle"": ""positive"", ""size"": ""positive""}",spacious compartments,,P0011,Safari
Value for money purchase. smooth wheels is top notch. Already recommended to 3 friends.,5,2025-05-10,14,True,1.0,positive,"{""wheels"": ""positive"", ""price"": ""positive""}",smooth wheels,,P0011,Safari
Purchased as a gift and the recipient loved it. durable build is genuinely impressive for this price.,5,2025-03-20,14,False,1.0,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0011,Safari
"Delivered on time, product is solid. The durable build impressed me. Would recommend to everyone.",4,2024-07-23,29,True,0.756,positive,"{""durability"": ""positive""}",durable build,,P0011,Safari
Value for money purchase. good zippers is top notch. Already recommended to 3 friends.,5,2025-07-06,12,True,1.0,positive,"{""zipper"": ""positive"", ""price"": ""positive""}",good zippers,,P0011,Safari
"Delivered on time, product is solid. The durable build impressed me. Would recommend to everyone.",4,2024-12-18,29,True,0.72,positive,"{""durability"": ""positive""}",durable build,,P0011,Safari
"Delivered on time, product is solid. The spacious compartments impressed me. Would recommend to everyone.",5,2024-06-24,39,True,0.866,positive,"{""size"": ""positive""}",spacious compartments,,P0011,Safari
Purchased as a gift and the recipient loved it. spacious compartments is genuinely impressive for this price.,5,2024-11-24,13,True,0.951,positive,"{""size"": ""positive"", ""price"": ""positive""}",spacious compartments,,P0011,Safari
Do not buy! The handle wobble is terrible. Safari should improve quality control.,2,2025-07-30,15,True,0.341,negative,"{""handle"": ""negative"", ""durability"": ""negative""}",,handle wobble,P0011,Safari
Really happy with this Safari luggage. The spacious compartments is excellent. Bought for a trip to Goa and it handled everything perfectly.,5,2026-02-22,2,True,0.851,positive,"{""handle"": ""positive"", ""size"": ""positive""}",spacious compartments,,P0011,Safari
Purchased as a gift and the recipient loved it. durable build is genuinely impressive for this price.,5,2024-04-25,6,True,0.95,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0011,Safari
Purchased as a gift and the recipient loved it. durable build is genuinely impressive for this price.,5,2025-11-24,22,True,0.969,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0011,Safari
Excellent quality. durable build is better than expected. Highly recommend.,5,2025-10-25,45,True,1.0,positive,"{""durability"": ""positive""}",durable build,,P0011,Safari
Excellent quality. durable build is better than expected. Highly recommend.,5,2024-04-18,25,True,1.0,positive,"{""durability"": ""positive""}",durable build,,P0011,Safari
Do not buy! The lock quality is terrible. Safari should improve quality control.,1,2024-07-05,4,True,0.0,negative,"{""durability"": ""negative""}",,lock quality,P0011,Safari
Purchased as a gift and the recipient loved it. durable build is genuinely impressive for this price.,5,2024-04-24,39,True,0.954,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0011,Safari
Returned it after first use. The lock quality made it unusable. Waste of money.,2,2026-02-11,32,True,0.321,negative,"{""durability"": ""negative"", ""price"": ""negative""}",,lock quality,P0011,Safari
Purchased as a gift and the recipient loved it. durable build is genuinely impressive for this price.,5,2024-07-14,2,True,0.986,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0011,Safari
Value for money purchase. durable build is top notch. Already recommended to 3 friends.,4,2025-05-01,15,True,0.667,positive,"{""durability"": ""positive"", ""price"": ""positive""}",durable build,,P0011,Safari
Value for money purchase. spacious compartments is top notch. Already recommended to 3 friends.,4,2025-07-09,32,True,0.736,positive,"{""size"": ""positive"", ""price"": ""positive""}",spacious compartments,,P0011,Safari
The durable build is outstanding. Packaging was good too. 5 stars.,5,2024-11-11,33,True,0.892,positive,"{""durability"": ""positive""}",durable build,,P0011,Safari
The smooth wheels is outstanding. Packaging was good too. 5 stars.,5,2024-04-29,4,True,0.903,positive,"{""wheels"": ""positive""}",smooth wheels,,P0011,Safari
Average product. The handle wobble is a major issue. Would not buy again.,3,2025-06-17,4,False,0.5,neutral,"{""handle"": ""neutral""}",,handle wobble,P0011,Safari
"Delivered on time, product is solid. The spacious compartments impressed me. Would recommend to everyone.",5,2024-10-22,40,False,0.976,positive,"{""size"": ""positive""}",spacious compartments,,P0011,Safari
The spacious compartments is outstanding. Packaging was good too. 5 stars.,5,2024-06-17,1,True,1.0,positive,"{""size"": ""positive""}",spacious compartments,,P0011,Safari
